chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
18535,637686,2026-01-17,Product Not as Described,481.83,Lost,218.38,3
18536,1209963,2025-08-16,Fraud,1020.04,Won,501.87,13
18537,1078127,2025-07-29,Duplicate,2016.9,Lost,435.4,14
18538,1324304,2025-07-07,Product Not as Described,6247.69,Won,5291.7,2
18539,1318368,2026-05-15,Product Not Received,370.87,Lost,48.93,2
18540,652305,2026-03-02,Fraud,1878.28,Lost,511.03,25
18541,244132,2026-04-13,Product Not Received,1170.13,Partially Recovered,113.54,14
18542,1461626,2026-12-28,Fraud,898.27,Partially Recovered,35.26,26
18543,162640,2026-03-26,Product Not Received,4588.83,Lost,2278.88,10
18544,397077,2025-10-31,Processing Error,396.58,Won,191.19,21
18545,1221580,2026-02-24,Processing Error,1881.89,Won,37.22,1
18546,967594,2025-05-11,Fraud,691.6,Partially Recovered,503.94,10
18547,1340775,2025-10-25,Fraud,548.66,Won,252.22,17
18548,125083,2025-12-18,Processing Error,471.95,Partially Recovered,129.89,12
18549,473518,2026-02-07,Duplicate,868.17,Won,477.56,29
18550,766762,2025-10-13,Duplicate,1207.27,Lost,305.45,25
18551,827659,2026-02-17,Product Not Received,343.5,Lost,98.64,3
18552,1429060,2025-10-07,Fraud,866.38,Won,733.54,15
18553,418742,2026-01-05,Fraud,359.82,Won,260.28,5
18554,666180,2025-03-15,Processing Error,2022.12,Won,1356.07,28
18555,1174659,2026-01-19,Product Not Received,697.24,Partially Recovered,327.62,22
18556,556311,2025-06-10,Fraud,3475.82,Partially Recovered,2464.1,1
18557,10068,2026-04-06,Fraud,986.49,Partially Recovered,232.3,9
18558,1208625,2024-04-27,Fraud,395.89,Won,181.35,13
18559,59013,2025-05-04,Product Not as Described,974.61,Lost,819.5,23
18560,593457,2025-03-13,Product Not as Described,232.79,Open,19.56,16
18561,309057,2026-07-02,Product Not Received,3541.72,Lost,2887.51,29
18562,190888,2025-11-26,Product Not Received,194.92,Lost,94.39,20
18563,1223451,2025-05-06,Product Not as Described,2716.58,Won,252.41,18
18564,970936,2025-09-09,Fraud,369.05,Lost,270.92,26
18565,62804,2025-02-04,Processing Error,215.98,Partially Recovered,29.56,11
18566,638481,2026-01-09,Fraud,707.09,Partially Recovered,426.41,18
18567,1081312,2025-10-25,Product Not Received,3372.34,Lost,1588.92,9
18568,842686,2025-01-28,Product Not Received,766.0,Partially Recovered,603.72,23
18569,275895,2025-11-12,Processing Error,130.44,Won,77.61,27
18570,604675,2025-09-18,Processing Error,2704.28,Won,408.29,3
18571,398510,2026-04-21,Processing Error,5066.03,Won,1609.39,20
18572,437034,2026-10-16,Fraud,681.74,Lost,361.45,30
18573,1140061,2024-02-06,Processing Error,2283.11,Partially Recovered,248.44,22
18574,1093127,2026-10-16,Product Not Received,362.04,Open,158.29,15
18575,1434080,2026-01-19,Duplicate,1866.83,Partially Recovered,739.04,2
18576,1314213,2024-09-18,Product Not as Described,174.92,Partially Recovered,115.99,9
18577,470174,2025-07-23,Product Not Received,459.36,Open,138.25,14
18578,373040,2024-11-26,Product Not as Described,467.64,Partially Recovered,262.29,3
18579,321386,2025-09-03,Fraud,4323.98,Partially Recovered,1510.23,12
18580,761840,2025-08-14,Duplicate,79.8,Lost,67.19,27
18581,1037095,2025-05-11,Product Not Received,805.89,Lost,196.77,14
18582,821864,2026-01-24,Product Not as Described,1746.13,Won,800.43,25
18583,186526,2026-02-07,Processing Error,3370.86,Partially Recovered,1488.07,25
18584,489024,2025-12-23,Duplicate,1335.94,Open,346.15,24
18585,254301,2024-02-17,Fraud,3934.82,Partially Recovered,1902.76,17
18586,1349560,2025-09-14,Product Not Received,487.42,Won,17.03,26
18587,295619,2026-03-16,Product Not as Described,1343.4,Partially Recovered,897.1,27
18588,1292316,2024-07-26,Processing Error,1603.51,Won,497.93,26
18589,174962,2024-09-27,Processing Error,287.13,Lost,57.59,25
18590,576419,2024-01-14,Fraud,1538.68,Won,1223.58,3
18591,298801,2024-03-07,Processing Error,955.64,Open,572.87,26
18592,1328450,2025-05-19,Fraud,159.91,Won,55.05,15
18593,1223992,2026-03-20,Product Not as Described,6451.05,Won,3902.59,29
18594,1224039,2025-11-29,Product Not as Described,1136.94,Partially Recovered,865.43,25
18595,661720,2025-04-18,Product Not Received,248.31,Partially Recovered,59.73,2
18596,965239,2025-11-10,Product Not as Described,913.67,Lost,215.21,10
18597,1451649,2026-01-18,Processing Error,5196.5,Won,2381.68,25
18598,54503,2026-10-13,Product Not as Described,420.89,Partially Recovered,158.35,14
18599,334524,2025-11-17,Product Not Received,1523.01,Partially Recovered,799.09,5
18600,273551,2025-06-08,Fraud,2837.58,Lost,1629.57,16
18601,380095,2025-01-01,Processing Error,4056.19,Lost,2651.58,8
18602,1163954,2025-02-03,Product Not as Described,595.23,Open,18.31,10
18603,636116,2025-05-18,Duplicate,70.74,Won,1.94,16
18604,1153659,2026-01-18,Processing Error,862.93,Partially Recovered,484.54,21
18605,105481,2025-02-08,Fraud,144.44,Partially Recovered,10.11,19
18606,110613,2025-08-27,Product Not as Described,1351.55,Won,889.79,23
18607,669724,2026-01-08,Product Not as Described,735.71,Lost,192.21,5
18608,225034,2025-09-25,Processing Error,3511.5,Won,1107.88,20
18609,1279316,2024-06-05,Product Not as Described,179.12,Lost,11.08,6
18610,332225,2026-01-09,Product Not Received,565.31,Partially Recovered,240.4,17
18611,868091,2025-04-04,Duplicate,973.69,Won,701.7,26
18612,1124806,2025-10-12,Fraud,863.64,Lost,385.05,24
18613,1305186,2024-01-15,Product Not Received,473.93,Partially Recovered,72.77,25
18614,985367,2023-10-30,Fraud,735.09,Partially Recovered,540.73,10
18615,578523,2026-03-06,Product Not as Described,1930.76,Lost,270.05,12
18616,1058126,2025-07-22,Product Not Received,134.0,Lost,41.14,11
18617,277554,2025-12-29,Fraud,3225.54,Open,1285.9,15
18618,1465687,2025-07-24,Fraud,6075.24,Open,1882.19,20
18619,1389716,2026-03-26,Duplicate,485.03,Won,0.52,11
18620,775040,2025-12-23,Product Not Received,211.95,Won,34.79,20
18621,1242091,2024-05-02,Processing Error,1011.1,Lost,730.5,4
18622,1251652,2025-05-02,Duplicate,7809.69,Won,382.68,29
18623,1362653,2026-02-21,Product Not as Described,330.46,Open,239.05,30
18624,64409,2025-09-14,Processing Error,1163.16,Won,154.26,6
18625,617862,2025-11-09,Fraud,660.25,Lost,473.57,16
18626,991738,2026-01-17,Product Not Received,1854.12,Won,804.91,7
18627,1387626,2025-11-14,Fraud,153.93,Lost,76.16,24
18628,630881,2025-12-29,Fraud,491.22,Open,11.58,25
18629,1425759,2025-07-25,Product Not as Described,2847.05,Won,1296.21,18
18630,465438,2025-10-18,Fraud,292.85,Partially Recovered,28.64,4
18631,485845,2026-03-22,Product Not as Described,284.09,Partially Recovered,6.32,4
18632,645472,2025-06-29,Product Not Received,272.2,Partially Recovered,50.57,4
18633,359579,2026-01-08,Fraud,7484.19,Won,2661.18,11
18634,263778,2025-07-30,Product Not Received,159.73,Partially Recovered,78.88,25
18635,1100240,2025-11-25,Duplicate,708.68,Open,161.76,21
18636,158257,2025-12-22,Processing Error,1697.32,Lost,800.69,4
18637,193589,2025-11-18,Processing Error,641.91,Partially Recovered,178.81,23
18638,597845,2023-08-20,Processing Error,336.37,Partially Recovered,94.34,28
18639,304724,2026-01-24,Product Not as Described,1786.55,Partially Recovered,797.26,30
18640,113906,2025-11-29,Product Not Received,154.31,Partially Recovered,128.33,28
18641,94817,2025-03-11,Processing Error,2175.78,Open,538.61,2
18642,1395338,2025-12-25,Fraud,147.37,Lost,51.95,16
18643,479766,2026-07-29,Product Not as Described,422.91,Won,89.7,14
18644,763080,2025-08-30,Product Not as Described,7815.58,Won,3519.05,13
18645,513219,2026-04-07,Product Not Received,2869.82,Lost,1368.73,22
18646,456400,2025-02-22,Fraud,253.05,Partially Recovered,122.83,13
18647,7990,2025-08-25,Fraud,1261.95,Lost,178.57,24
18648,1165341,2025-08-24,Product Not Received,126.18,Lost,10.47,9
18649,1313448,2026-02-12,Product Not as Described,93.25,Lost,40.62,5
18650,52585,2026-03-09,Product Not Received,200.34,Won,23.19,28
18651,153740,2024-11-24,Duplicate,7722.41,Won,5969.47,25
18652,1156501,2025-09-08,Product Not as Described,3128.99,Won,406.93,21
18653,1310787,2025-03-18,Product Not Received,226.01,Partially Recovered,48.31,11
18654,805161,2024-09-14,Product Not Received,294.52,Partially Recovered,195.21,14
18655,1172791,2023-11-11,Duplicate,1314.83,Partially Recovered,390.37,12
18656,1069702,2026-01-22,Fraud,1965.37,Open,355.04,5
18657,936907,2026-09-26,Fraud,4233.93,Won,291.86,16
18658,185961,2027-03-04,Processing Error,343.4,Partially Recovered,88.21,2
18659,499103,2025-12-30,Fraud,253.76,Won,100.4,10
18660,971752,2026-02-13,Duplicate,12052.55,Lost,5983.29,21
18661,537846,2025-06-12,Fraud,1825.37,Lost,1546.22,24
18662,169390,2025-02-25,Fraud,492.43,Lost,154.73,19
18663,702827,2026-05-03,Fraud,577.65,Partially Recovered,81.49,25
18664,1114580,2023-11-22,Fraud,1906.33,Won,640.64,7
18665,1216994,2025-06-06,Product Not as Described,728.3,Won,481.63,9
18666,1019136,2025-08-05,Product Not as Described,1619.95,Open,823.21,21
18667,1112253,2026-05-22,Processing Error,510.25,Open,149.34,4
18668,375873,2026-04-16,Product Not Received,3544.79,Lost,2872.35,27
18669,15625,2026-02-26,Processing Error,2494.23,Partially Recovered,1705.98,29
18670,1294430,2026-03-09,Product Not Received,14463.95,Partially Recovered,5564.33,22
18671,315440,2026-02-24,Product Not Received,154.38,Open,107.79,3
18672,549463,2025-04-24,Product Not as Described,5805.18,Partially Recovered,1446.22,13
18673,771903,2024-12-08,Fraud,683.42,Partially Recovered,158.65,11
18674,796603,2025-09-18,Fraud,194.84,Won,122.66,5
18675,13087,2024-08-29,Processing Error,126384.56,Partially Recovered,34245.39,1
18676,365239,2025-07-27,Product Not Received,1621.17,Lost,1268.56,7
18677,47503,2026-01-18,Fraud,536.04,Open,454.85,29
18678,876501,2026-01-10,Duplicate,6033.68,Open,2886.0,3
18679,1278325,2026-01-26,Fraud,5400.93,Won,1030.62,20
18680,1396903,2026-06-12,Fraud,6093.2,Partially Recovered,2151.86,11
18681,472920,2026-01-16,Product Not Received,7397.58,Open,560.08,22
18682,1481269,2025-08-27,Product Not as Described,3382.38,Won,1672.33,10
18683,652737,2025-06-20,Fraud,651.71,Partially Recovered,312.88,19
18684,508649,2026-01-23,Fraud,924.13,Partially Recovered,58.61,25
18685,36979,2025-07-18,Duplicate,4373.32,Lost,2634.82,28
18686,994097,2025-12-29,Product Not Received,923.67,Partially Recovered,500.67,24
18687,1198847,2025-08-28,Product Not Received,476.21,Lost,319.74,28
18688,80027,2024-10-27,Fraud,294.26,Partially Recovered,107.34,6
18689,1110481,2026-01-14,Fraud,1070.86,Lost,823.0,6
18690,21282,2026-01-10,Duplicate,227.22,Won,177.88,7
18691,941312,2026-01-01,Duplicate,159.3,Open,11.0,25
18692,1240061,2026-04-19,Product Not as Described,1704.99,Partially Recovered,135.24,19
18693,649490,2025-08-31,Fraud,67.14,Won,18.0,17
18694,392672,2026-03-29,Fraud,882.29,Partially Recovered,223.5,23
18695,167001,2025-04-01,Product Not as Described,2767.84,Lost,389.44,5
18696,1132487,2026-01-25,Fraud,487.34,Lost,390.42,4
18697,1342751,2025-06-10,Fraud,193.8,Lost,19.86,9
18698,1390347,2025-02-01,Fraud,180.53,Partially Recovered,13.5,19
18699,1096925,2025-09-08,Processing Error,585.36,Partially Recovered,354.02,20
18700,965453,2025-07-06,Product Not Received,7101.52,Open,1060.08,29
18701,1118019,2024-12-21,Duplicate,783.34,Partially Recovered,42.16,22
18702,988616,2026-01-14,Fraud,2673.96,Lost,1023.81,22
18703,787547,2024-02-02,Duplicate,9853.78,Won,3346.22,29
18704,475287,2025-11-04,Fraud,330.33,Won,168.26,19
18705,1197849,2025-10-01,Product Not Received,9799.12,Lost,4587.35,12
18706,1000701,2025-10-08,Product Not as Described,6905.79,Lost,182.7,11
18707,1185445,2026-01-04,Fraud,916.65,Partially Recovered,468.09,18
18708,1106151,2026-04-14,Product Not as Described,4756.14,Won,2753.38,1
18709,404184,2024-09-14,Duplicate,5610.31,Won,3249.32,29
18710,289807,2025-05-31,Processing Error,506.83,Partially Recovered,0.25,8
18711,1216797,2025-05-14,Duplicate,2395.31,Won,295.12,2
18712,1349700,2025-01-24,Duplicate,485.7,Won,170.05,25
18713,1207057,2025-03-07,Fraud,2489.86,Won,1216.02,13
18714,337601,2025-01-23,Product Not as Described,107.39,Won,51.33,24
18715,214281,2026-07-06,Processing Error,1764.74,Partially Recovered,1372.74,8
18716,1179749,2025-07-13,Fraud,1564.93,Won,285.69,30
18717,1372936,2025-12-31,Product Not Received,960.39,Lost,411.55,29
18718,747192,2025-12-20,Fraud,341.62,Won,5.68,22
18719,1486342,2024-02-22,Product Not as Described,543.2,Partially Recovered,267.5,23
18720,875852,2025-06-09,Fraud,275.13,Partially Recovered,139.82,15
18721,701318,2024-05-07,Processing Error,6375.18,Won,724.71,4
18722,1262505,2025-07-16,Processing Error,2317.28,Lost,1461.93,16
18723,1049877,2025-12-06,Fraud,556.4,Lost,122.24,7
18724,435463,2026-04-09,Fraud,395.5,Partially Recovered,302.91,4
18725,1389310,2025-12-25,Fraud,69.42,Lost,29.54,21
18726,888976,2025-07-07,Fraud,336.96,Partially Recovered,279.3,17
18727,967093,2025-07-25,Duplicate,898.16,Lost,84.84,9
18728,778950,2025-09-12,Processing Error,455.26,Lost,237.02,30
18729,1424952,2026-09-10,Product Not Received,4889.51,Won,852.78,25
18730,883010,2025-09-22,Product Not as Described,3003.71,Lost,2275.67,2
18731,1375266,2025-11-10,Duplicate,79.83,Won,63.81,19
18732,1315590,2025-12-24,Product Not Received,911.71,Won,676.14,23
18733,1491848,2025-06-30,Product Not as Described,1616.04,Won,589.31,14
18734,393375,2024-06-29,Fraud,1718.3,Partially Recovered,1419.29,16
18735,1042429,2026-02-21,Product Not as Described,818.72,Lost,575.77,24
18736,804415,2025-11-20,Duplicate,30.56,Won,6.84,23
18737,450120,2026-01-20,Duplicate,5957.2,Open,1483.51,5
18738,94784,2026-03-16,Product Not Received,1855.42,Won,1122.36,1
18739,638347,2025-12-08,Fraud,425.55,Partially Recovered,260.3,27
18740,1449214,2026-01-17,Product Not as Described,535.23,Won,204.78,6
18741,1156427,2025-04-01,Fraud,733.65,Open,538.53,2
18742,512096,2025-08-27,Fraud,566.66,Lost,0.92,3
18743,566529,2025-07-28,Processing Error,9107.28,Lost,7637.27,4
18744,895080,2025-12-11,Duplicate,270.59,Won,101.03,21
18745,479659,2026-03-05,Fraud,1246.31,Lost,1000.87,28
18746,305850,2024-06-20,Product Not Received,165.15,Lost,104.75,10
18747,196129,2025-09-21,Processing Error,266.1,Lost,44.33,27
18748,907515,2025-07-29,Fraud,788.48,Won,597.04,4
18749,1336570,2026-02-24,Product Not Received,1129.1,Lost,668.25,1
18750,1165805,2025-12-17,Product Not Received,235.38,Lost,16.15,25
18751,338136,2024-09-17,Product Not as Described,367.77,Won,105.35,11
18752,760596,2024-08-26,Product Not as Described,860.57,Lost,283.04,19
18753,383637,2024-07-05,Processing Error,1069.5,Lost,783.35,5
18754,560642,2026-07-17,Processing Error,5533.91,Open,4656.86,12
18755,1288935,2025-10-02,Fraud,1079.71,Lost,714.17,14
18756,1226690,2026-09-14,Processing Error,1213.3,Lost,761.73,15
18757,1350867,2025-11-16,Product Not as Described,285.97,Won,198.3,18
18758,1415699,2024-07-11,Product Not as Described,299.79,Lost,155.13,9
18759,755299,2026-01-11,Product Not as Described,113.38,Partially Recovered,44.42,2
18760,758138,2025-07-15,Product Not Received,2880.68,Won,2068.74,26
18761,169011,2026-07-10,Product Not Received,7865.75,Partially Recovered,1764.01,21
18762,1039127,2024-12-08,Processing Error,373.03,Partially Recovered,20.24,2
18763,683059,2026-04-06,Fraud,514.5,Lost,96.01,4
18764,1000024,2023-10-10,Fraud,680.76,Won,179.55,8
18765,396726,2024-12-28,Fraud,1175.36,Won,118.36,15
18766,642282,2024-05-19,Product Not as Described,113.31,Won,55.11,27
18767,1228798,2025-07-19,Product Not Received,3976.45,Partially Recovered,413.5,22
18768,79941,2025-07-06,Fraud,6017.16,Open,1103.23,3
18769,441904,2026-02-23,Product Not Received,1355.31,Lost,1114.74,1
18770,44301,2025-08-06,Processing Error,853.78,Lost,307.28,2
18771,1027258,2026-02-08,Fraud,3363.01,Lost,285.88,21
18772,131995,2025-10-31,Fraud,2082.68,Won,1224.74,18
18773,1066831,2025-01-15,Product Not Received,11305.41,Won,6319.38,9
18774,912904,2026-01-01,Fraud,2422.2,Won,265.98,6
18775,630228,2024-09-30,Processing Error,537.24,Won,262.3,23
18776,1035709,2025-10-26,Product Not as Described,1167.57,Won,97.7,5
18777,410219,2025-03-26,Product Not as Described,543.35,Won,196.11,27
18778,969366,2025-12-27,Fraud,352.86,Partially Recovered,185.14,1
18779,990761,2026-02-10,Processing Error,283.4,Partially Recovered,109.92,20
18780,87726,2025-01-27,Product Not as Described,662.4,Won,215.76,16
18781,1487764,2025-10-04,Product Not as Described,1090.33,Won,613.31,24
18782,274777,2026-08-03,Product Not as Described,447.4,Won,118.26,12
18783,1122566,2026-07-23,Product Not as Described,1002.45,Lost,801.63,2
18784,1332381,2025-11-11,Fraud,4653.32,Partially Recovered,2384.2,14
18785,432375,2025-09-19,Product Not as Described,390.5,Lost,167.19,11
18786,1057494,2025-03-18,Product Not Received,2144.24,Partially Recovered,597.31,16
18787,984896,2025-12-23,Fraud,304.64,Won,206.93,20
18788,340646,2025-08-01,Product Not Received,768.5,Open,92.96,23
18789,508,2025-07-04,Product Not Received,129.08,Won,71.28,12
18790,892342,2022-12-14,Product Not as Described,19858.54,Won,7983.95,11
18791,1251547,2025-07-26,Fraud,2829.16,Won,2138.72,10
18792,1237623,2025-06-28,Fraud,1369.21,Lost,110.07,17
18793,1071890,2026-05-16,Product Not as Described,340.81,Won,280.34,5
18794,67048,2025-04-17,Processing Error,8239.83,Won,2062.33,9
18795,32455,2025-08-12,Fraud,1034.8,Partially Recovered,257.71,20
18796,965317,2025-12-01,Fraud,1408.3,Lost,428.95,4
18797,846204,2025-11-24,Product Not Received,67.77,Lost,38.61,6
18798,1212873,2025-10-31,Product Not as Described,624.07,Won,422.68,19
18799,825701,2025-08-19,Processing Error,129.96,Open,64.68,19
18800,1335437,2025-08-14,Product Not Received,1361.52,Open,363.04,21
18801,203297,2026-01-16,Product Not Received,2397.28,Lost,343.93,5
18802,651387,2025-12-03,Fraud,1054.64,Partially Recovered,851.45,8
18803,1063215,2026-03-04,Processing Error,6119.99,Open,3198.71,13
18804,675115,2025-09-09,Product Not Received,784.61,Won,256.9,9
18805,1083263,2025-09-09,Product Not as Described,777.07,Partially Recovered,253.53,18
18806,561620,2026-01-08,Product Not Received,281.06,Won,14.33,10
18807,956703,2026-05-11,Product Not Received,361.13,Won,105.76,12
18808,613892,2024-08-07,Product Not Received,1134.04,Partially Recovered,191.58,2
18809,792531,2026-02-15,Product Not Received,1532.8,Lost,617.82,13
18810,761298,2025-09-29,Fraud,74.43,Partially Recovered,46.17,3
18811,1399385,2026-02-26,Fraud,402.81,Open,56.71,22
18812,658713,2026-01-15,Fraud,11659.3,Won,2524.7,28
18813,769130,2026-02-12,Fraud,264.52,Partially Recovered,96.82,23
18814,335574,2026-04-28,Fraud,1328.53,Won,606.58,27
18815,906317,2026-04-15,Product Not as Described,304.36,Won,256.04,19
18816,731095,2026-01-05,Fraud,1323.56,Won,662.77,24
18817,1414132,2024-12-20,Product Not as Described,4591.29,Won,249.53,24
18818,67597,2026-03-26,Fraud,131.88,Partially Recovered,4.14,12
18819,120230,2026-03-11,Fraud,2303.73,Partially Recovered,1264.57,30
18820,1462886,2026-04-18,Product Not Received,967.09,Won,232.56,14
18821,929034,2024-06-03,Fraud,406.19,Won,316.91,1
18822,373111,2026-04-02,Product Not Received,2287.62,Lost,565.19,24
18823,1387066,2026-06-21,Fraud,264.2,Partially Recovered,75.84,17
18824,255219,2025-08-06,Processing Error,779.06,Won,427.83,15
18825,1348627,2026-05-15,Product Not Received,2390.27,Won,212.31,20
18826,1400360,2025-11-19,Product Not as Described,4931.28,Partially Recovered,1769.59,25
18827,1465006,2026-06-03,Duplicate,826.06,Lost,648.46,30
18828,642860,2026-03-11,Fraud,1371.04,Partially Recovered,298.54,27
